,Make_0,Make_1,Make_2,Make_3,Make_4,MonthClaimed,WeekOfMonthClaimed,MaritalStatus_0,MaritalStatus_1,MaritalStatus_2,Age,PolicyType_0,PolicyType_1,PolicyType_2,PolicyType_3,VehiclePrice,Deductible,DriverRating,Days_Policy_Accident_0,Days_Policy_Accident_1,Days_Policy_Accident_2,Days_Policy_Claim,PastNumberOfClaims_0,PastNumberOfClaims_1,PastNumberOfClaims_2,AgeOfVehicle,NumberOfSuppliments_0,NumberOfSuppliments_1,NumberOfSuppliments_2,AddressChange_Claim,NumberOfCars,Year,ClaimSize,AccidentArea_Urban,Sex_Male,Fault_Third Party,PoliceReportFiled_Yes,WitnessPresent_Yes,AgentType_Internal,FraudFound_P
6706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,-1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.017670069220085884,0.0,0.0,1.0,0.0,0.0,0.0,0
6707,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.3888888888888889,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4539762292242469,0.0,-1.0,1.0,0.0,0.0,0.0,0
6708,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,-1.0,1.0,-0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6618203080547196,-1.0,0.0,1.0,0.0,0.0,0.0,0
6709,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,-0.5,0.0,-1.0,1.0,-0.4444444444444444,0.0,-1.0,1.0,-1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.5448140537225734,0.0,0.0,1.0,0.0,0.0,0.0,0
6710,0.0,0.0,1.0,-1.0,1.0,-0.6666666666666666,-1.0,0.0,0.0,0.0,1.3888888888888888,0.0,-1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.15461452228905376,0.0,0.0,0.0,0.0,0.0,0.0,0
6711,0.0,0.0,1.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,-1.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.1032355248605326,0.0,0.0,1.0,0.0,0.0,0.0,0
6712,0.0,0.0,0.0,-1.0,1.0,-0.6666666666666666,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,-0.005383404355092514,0.0,0.0,0.0,0.0,0.0,0.0,0
6713,0.0,0.0,0.0,-1.0,1.0,-0.8333333333333334,-1.0,0.0,0.0,0.0,1.3888888888888888,0.0,-1.0,1.0,-1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.1309771548940093,0.0,0.0,1.0,0.0,0.0,0.0,0
6714,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.0,0.0,0.7777777777777778,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26909492000612856,-1.0,0.0,0.0,0.0,0.0,0.0,0
6715,0.0,0.0,1.0,0.0,0.0,-0.6666666666666666,1.0,0.0,0.0,0.0,-0.3888888888888889,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,0.0,-1.0,0.0,0.0,0.0,-0.053846089868423444,0.0,0.0,0.0,0.0,0.0,0.0,0
6716,0.0,0.0,1.0,-1.0,1.0,-0.5,-1.0,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,1.0,-1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0982834598671727,0.0,0.0,0.0,0.0,0.0,0.0,0
6717,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,-1.0,1.0,-0.4444444444444444,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1105214036821465,0.0,0.0,0.0,0.0,0.0,0.0,0
6718,0.0,0.0,0.0,0.0,1.0,-0.5,-1.0,0.0,-1.0,1.0,-0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,-0.01650946141092947,0.0,-1.0,1.0,0.0,0.0,0.0,0
6719,0.0,0.0,0.0,0.0,1.0,-0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,-0.14892794559076813,0.0,0.0,1.0,0.0,0.0,0.0,0
6720,0.0,0.0,0.0,0.0,1.0,-0.3333333333333333,-0.5,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,-1.0,0.0,0.0,0.0,-0.028464845656948654,0.0,0.0,1.0,0.0,0.0,0.0,0
6721,0.0,0.0,0.0,-1.0,1.0,-0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,-1.0,1.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.14210463285784933,-1.0,0.0,0.0,1.0,0.0,0.0,0
6722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,0.0,-1.0,0.0,0.0,0.0,0.011148171294228721,0.0,-1.0,1.0,0.0,0.0,0.0,0
6723,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,-1.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.2129507429948994,0.0,0.0,1.0,0.0,0.0,0.0,0
6724,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,-1.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.16163566690321388,0.0,0.0,0.0,0.0,0.0,0.0,0
6725,0.0,0.0,1.0,-1.0,1.0,0.16666666666666666,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.08503086259525947,0.0,-1.0,0.0,0.0,0.0,0.0,0
6726,0.0,0.0,0.0,-1.0,1.0,0.16666666666666666,-0.5,0.0,-1.0,1.0,-0.1111111111111111,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2980694125609676,0.0,0.0,0.0,0.0,0.0,1.0,0
6727,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,-1.0,0.0,0.0,0.0,-0.6111111111111112,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.02850122385300179,0.0,0.0,0.0,0.0,0.0,0.0,0
6728,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.0,0.0,-0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09998396969934853,0.0,-1.0,1.0,0.0,0.0,0.0,0
6729,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,-1.0,0.0,-1.0,1.0,-0.5555555555555556,0.0,-1.0,1.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.07961062256067822,0.0,0.0,1.0,0.0,0.0,0.0,0
6730,0.0,0.0,1.0,-1.0,1.0,0.3333333333333333,-1.0,0.0,0.0,0.0,-0.4444444444444444,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0995967283708244,0.0,-1.0,0.0,0.0,0.0,0.0,0
6731,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,-1.0,-1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,-0.12099148627043169,0.0,0.0,1.0,0.0,0.0,0.0,0
6732,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.2777777777777777,0.0,0.0,0.0,-1.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.5,0.0,1.0,-1.0,0.0,0.0,0.0,-0.06882956261419108,0.0,0.0,0.0,0.0,0.0,0.0,0
6733,0.0,0.0,1.0,0.0,0.0,-0.8333333333333334,-1.0,0.0,0.0,0.0,-0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.17667819221951353,-1.0,0.0,0.0,0.0,0.0,0.0,1
6734,0.0,0.0,1.0,-1.0,1.0,0.16666666666666666,0.0,0.0,-1.0,1.0,0.9444444444444444,1.0,-1.0,0.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,2.0,1.0,0.0,1.4509052489181546,0.0,0.0,0.0,0.0,0.0,0.0,0
6735,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.9444444444444444,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,1.0,0.0,-1.0,0.0,0.0,0.0,-0.17168891010613554,0.0,0.0,0.0,0.0,0.0,0.0,0
6736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,-0.03720785127822534,-1.0,0.0,1.0,0.0,0.0,0.0,0
6737,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.016280833827435656,0.0,0.0,1.0,0.0,0.0,0.0,0
6738,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1788401104604426,0.0,0.0,0.0,0.0,0.0,0.0,0
6739,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-0.07897399837811091,0.0,0.0,0.0,0.0,0.0,0.0,0
6740,0.0,0.0,0.0,-1.0,1.0,0.16666666666666666,0.0,0.0,-1.0,1.0,0.5555555555555556,0.0,-1.0,1.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.999055707851855,0.0,-1.0,0.0,0.0,0.0,0.0,0
6741,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.048199882796058593,0.0,0.0,1.0,0.0,0.0,0.0,0
6742,0.0,0.0,0.0,0.0,1.0,-0.16666666666666666,0.0,0.0,0.0,0.0,-0.5555555555555556,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,0.0,-1.0,0.0,0.0,0.0,0.45252473618326317,0.0,0.0,0.0,0.0,0.0,0.0,0
6743,0.0,0.0,0.0,0.0,1.0,-0.16666666666666666,-0.5,0.0,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.05334476700519716,0.0,0.0,0.0,0.0,0.0,0.0,0
6744,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-1.0,0.0,0.0,0.0,-0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.12753662861991008,0.0,0.0,0.0,0.0,0.0,0.0,0
6745,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,-1.0,1.0,-0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14813939190143147,0.0,-1.0,0.0,0.0,0.0,0.0,0
6746,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,-1.0,1.0,-0.2777777777777778,0.0,-1.0,1.0,0.0,1.0,0.0,-0.5,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.4946595041938269,0.0,0.0,0.0,0.0,0.0,0.0,0
6747,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.9851881252784482,0.0,0.0,0.0,0.0,0.0,0.0,0
6748,0.0,0.0,0.0,0.0,1.0,-0.5,1.0,0.0,0.0,0.0,-0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.11983149104707842,0.0,0.0,0.0,0.0,0.0,0.0,0
6749,0.0,0.0,1.0,0.0,0.0,-0.5,0.0,0.0,-1.0,1.0,0.1111111111111111,0.0,-1.0,1.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07721689816477928,0.0,0.0,0.0,0.0,0.0,0.0,0
6750,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,0.0,0.0,3.0,0.0,0.0,-0.07776681058820205,0.0,0.0,0.0,0.0,0.0,0.0,0
6751,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,1.0,-1.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03928845992345093,0.0,-1.0,1.0,0.0,0.0,0.0,0
6752,0.0,0.0,1.0,0.0,0.0,-0.5,-0.5,0.0,-1.0,1.0,0.1111111111111111,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,4.0,1.0,0.0,-0.11129820255801329,0.0,-1.0,0.0,0.0,0.0,0.0,0
6753,0.0,0.0,1.0,0.0,0.0,-0.5,-1.0,0.0,-1.0,1.0,-0.4444444444444444,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3208426354377409,0.0,0.0,0.0,0.0,0.0,0.0,0
6754,0.0,0.0,0.0,-1.0,1.0,-0.5,0.5,0.0,0.0,0.0,0.5,0.0,-1.0,1.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.3002258189339608,0.0,0.0,1.0,0.0,0.0,0.0,0
6755,0.0,0.0,1.0,-1.0,1.0,-0.5,-1.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32438901337964826,0.0,0.0,1.0,0.0,0.0,0.0,0
6756,0.0,1.0,1.0,-1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,-1.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09705441309514075,0.0,0.0,0.0,0.0,0.0,0.0,0
6757,0.0,0.0,1.0,0.0,0.0,-0.5,-1.0,0.0,0.0,0.0,-0.3888888888888889,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.1066068796276388,0.0,-1.0,0.0,0.0,0.0,0.0,0
6758,0.0,0.0,0.0,0.0,1.0,-0.6666666666666666,-0.5,0.0,0.0,0.0,-0.5555555555555556,0.0,-1.0,1.0,-1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1112459290451226,0.0,0.0,1.0,0.0,0.0,0.0,0
6759,0.0,0.0,0.0,-1.0,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-0.041714296877985176,0.0,0.0,1.0,0.0,0.0,0.0,0
6760,0.0,0.0,1.0,-1.0,1.0,-0.8333333333333334,-1.0,0.0,0.0,0.0,0.7222222222222222,0.0,0.0,0.0,-1.0,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.1596985546962255,0.0,0.0,1.0,0.0,0.0,0.0,0
6761,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.5,0.0,-1.0,1.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029213305109932305,0.0,0.0,0.0,0.0,0.0,0.0,0
6762,0.0,0.0,1.0,-1.0,1.0,0.6666666666666666,-1.0,0.0,0.0,0.0,-0.16666666666666666,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.12962621699214696,0.0,0.0,1.0,0.0,0.0,0.0,0
6763,0.0,0.0,0.0,-1.0,1.0,0.5,0.0,0.0,-1.0,1.0,-0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04350325153754673,0.0,0.0,0.0,0.0,0.0,0.0,0
6764,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,-0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-0.06439577717317012,0.0,0.0,1.0,0.0,0.0,0.0,0
6765,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-1.0,0.0,-1.0,1.0,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03898656876001419,0.0,0.0,0.0,0.0,0.0,0.0,0
6766,0.0,0.0,0.0,-1.0,1.0,-0.6666666666666666,-1.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.092864556708177,0.0,-1.0,0.0,1.0,0.0,0.0,1
6767,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,-1.0,0.0,0.0,0.0,0.5,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,0.0,0.0,4.0,1.0,0.0,-0.13771325146631003,0.0,0.0,0.0,0.0,0.0,0.0,0
6768,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.1795745129064845,0.0,0.0,0.0,0.0,0.0,0.0,0
6769,0.0,0.0,0.0,0.0,1.0,0.0,-0.5,0.0,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0055837494731485,0.0,0.0,0.0,0.0,0.0,0.0,0
6770,0.0,0.0,1.0,0.0,0.0,-0.8333333333333334,-1.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,1.0,-1.0,0.0,0.0,0.0,-0.043700720161611445,0.0,-1.0,0.0,0.0,0.0,0.0,1
6771,0.0,0.0,0.0,-1.0,1.0,-0.16666666666666666,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-0.14073832891600965,0.0,0.0,0.0,0.0,0.0,0.0,0
6772,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,-1.0,1.0,-0.3888888888888889,0.0,-1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7562973288705083,0.0,0.0,0.0,0.0,0.0,0.0,0
6773,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,-1.0,0.0,-1.0,1.0,-0.5,0.0,-1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.22225908652548987,-1.0,0.0,0.0,0.0,0.0,0.0,0
6774,0.0,0.0,0.0,-1.0,1.0,-0.3333333333333333,-0.5,0.0,0.0,0.0,1.1666666666666667,0.0,-1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,-0.00507025994497507,-1.0,0.0,1.0,0.0,0.0,0.0,0
6775,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.11469467713039043,0.0,0.0,1.0,0.0,0.0,0.0,0
6776,0.0,1.0,1.0,-1.0,0.0,-0.3333333333333333,-1.0,0.0,0.0,0.0,-0.2222222222222222,0.0,-1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.3259099878559084,0.0,0.0,0.0,0.0,0.0,0.0,0
6777,0.0,0.0,0.0,0.0,1.0,-0.8333333333333334,-0.5,0.0,-1.0,1.0,-0.5555555555555556,0.0,-1.0,1.0,-1.0,4.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2489897819314975,-1.0,0.0,1.0,0.0,0.0,0.0,0
6778,0.0,0.0,1.0,0.0,0.0,-0.5,0.5,0.0,-1.0,1.0,0.1111111111111111,0.0,-1.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.019097280131892012,0.0,0.0,0.0,0.0,0.0,0.0,0
6779,0.0,0.0,1.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,-0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,-0.09943747271686999,0.0,0.0,1.0,0.0,0.0,0.0,0
6780,0.0,0.0,0.0,-1.0,1.0,-0.5,-0.5,0.0,0.0,0.0,-0.16666666666666666,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.01422139672758046,0.0,-1.0,0.0,0.0,0.0,0.0,0
6781,0.0,0.0,1.0,-1.0,1.0,-0.5,-0.5,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,0.0,1.0,-1.0,0.0,0.0,0.0,0.250214723853024,0.0,0.0,1.0,0.0,0.0,0.0,0
