,Make_0,Make_1,Make_2,Make_3,Make_4,MonthClaimed,WeekOfMonthClaimed,MaritalStatus_0,MaritalStatus_1,MaritalStatus_2,Age,PolicyType_0,PolicyType_1,PolicyType_2,PolicyType_3,VehiclePrice,FraudFound_P,Deductible,DriverRating,Days_Policy_Accident_0,Days_Policy_Accident_1,Days_Policy_Accident_2,Days_Policy_Claim,PastNumberOfClaims_0,PastNumberOfClaims_1,PastNumberOfClaims_2,AgeOfVehicle,NumberOfSuppliments_0,NumberOfSuppliments_1,NumberOfSuppliments_2,AddressChange_Claim,NumberOfCars,Year,ClaimSize,AccidentArea_Urban,Sex_Male,Fault_Third Party,PoliceReportFiled_Yes,WitnessPresent_Yes,AgentType_Internal
5578,0,0,0,1,0,0,3,0,1,0,70.0,0,0,1,1,1,0,400,1.0,0,0,1,2,1,0,0,7,0,1,0,0,0,1995,25670.585191562,1,1,0,0,0,0
5579,0,0,0,0,1,10,5,0,1,0,59.0,0,1,0,0,0,0,400,3.0,0,0,1,2,0,0,1,4,0,0,1,0,0,1995,1144.56076696669,1,1,1,0,0,0
5580,0,0,0,1,0,2,3,0,1,0,51.0,0,0,1,1,5,0,400,2.0,0,0,1,2,1,0,0,7,0,1,1,0,0,1995,65937.5210164382,1,1,0,0,0,0
5581,0,0,0,1,1,7,5,0,1,0,33.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1995,2190.48887007479,1,1,0,0,0,0
5582,0,0,1,0,1,2,3,0,0,1,33.0,0,1,0,0,5,0,500,3.0,0,0,1,2,0,0,1,5,0,1,0,3,0,1995,77167.2232461485,1,1,0,0,0,0
5583,0,0,0,1,0,10,2,0,0,1,37.0,0,0,1,1,2,0,400,4.0,0,0,1,2,1,0,0,6,0,1,1,0,0,1995,14900.1276814091,1,1,0,0,0,0
5584,0,0,0,1,0,5,4,0,0,1,23.0,0,1,0,0,1,0,400,1.0,0,0,1,2,0,1,0,3,0,1,0,0,0,1995,9308.86697821236,1,1,1,0,0,0
5585,0,0,1,1,0,6,2,0,0,1,28.0,0,1,0,0,0,0,400,2.0,0,0,1,2,0,0,1,4,0,0,1,0,0,1995,7655.32234127667,1,1,1,0,0,0
5586,0,0,1,1,0,6,3,0,1,0,47.0,0,1,0,1,1,0,400,1.0,0,0,1,2,0,0,1,7,0,1,1,0,0,1995,2795.15762894256,0,1,0,1,0,0
5587,0,0,1,1,0,6,4,0,1,0,52.0,0,0,1,1,2,0,400,2.0,0,0,1,2,0,1,1,6,0,1,1,0,0,1995,99812.6347876931,1,0,0,0,0,0
5588,0,0,1,1,0,7,2,0,1,0,37.0,0,0,1,1,1,0,400,3.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1995,8073.77498449183,1,1,1,0,1,0
5589,0,0,0,1,0,7,3,0,0,1,22.0,0,0,1,1,1,0,400,4.0,0,0,1,2,0,0,1,4,0,1,1,0,0,1995,7388.07836477934,1,1,0,0,0,0
5590,0,0,0,0,1,8,2,0,1,0,37.0,0,1,0,0,0,0,400,3.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1995,7140.50219567653,0,1,1,0,0,0
5591,0,0,0,1,0,5,3,0,1,0,26.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,0,1,6,0,0,1,4,1,1995,1424.77031122461,1,1,0,0,0,0
5592,0,0,0,1,1,4,5,0,1,0,35.0,0,0,1,1,2,0,400,1.0,0,0,1,2,1,0,0,4,0,1,1,0,0,1995,82762.9468963905,1,1,1,0,0,0
5593,0,0,1,0,1,4,4,0,1,0,60.0,0,1,0,1,2,0,400,1.0,0,0,1,2,0,1,0,7,0,0,1,0,0,1995,70530.6469514398,0,1,0,0,0,0
5594,0,0,0,1,1,9,4,0,1,0,31.0,0,1,0,1,1,1,400,1.0,0,0,1,2,0,1,1,5,0,1,0,0,0,1995,6555.96683147507,1,0,0,0,0,0
5595,0,0,0,1,1,4,1,0,0,1,32.0,0,0,1,1,5,0,400,3.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1995,84417.6742873722,1,0,0,0,0,0
5596,0,0,0,0,1,9,4,0,1,0,32.0,0,1,0,1,1,1,400,4.0,0,0,1,2,0,1,0,5,0,0,1,0,0,1995,6659.00666681981,1,1,0,0,0,0
5597,0,0,0,1,0,4,1,0,0,1,19.0,0,1,0,0,1,0,400,4.0,0,0,1,2,0,1,1,3,0,0,1,0,0,1995,5906.59731276826,1,1,1,0,0,0
5598,0,0,0,1,0,3,3,0,1,0,56.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,0,7,0,0,1,0,0,1995,5458.67202623597,0,1,0,0,0,0
5599,0,0,0,1,0,10,2,0,1,0,26.0,0,1,0,1,0,0,400,4.0,0,0,1,2,0,0,1,6,0,1,1,0,0,1995,8219.96931968592,1,0,0,0,0,0
5600,0,0,1,0,1,7,1,0,1,0,50.0,0,1,0,1,1,0,400,4.0,0,0,1,2,0,1,0,7,0,1,1,0,0,1995,1298.64391192781,1,1,0,0,0,0
5601,0,0,1,0,1,2,3,0,0,1,29.0,0,1,0,1,1,0,400,1.0,0,0,1,2,0,0,1,5,0,0,1,0,0,1995,1090.17283406693,0,1,0,0,0,0
5602,0,0,0,1,0,3,1,0,0,1,29.0,0,1,0,0,1,0,400,2.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1995,8895.12461973141,1,0,0,0,0,0
5603,0,0,0,1,0,10,2,0,1,0,50.0,0,1,0,0,1,1,400,4.0,0,0,1,2,0,1,1,6,0,0,1,4,1,1995,6843.88221180312,1,1,0,0,0,0
5604,0,0,0,1,1,3,3,0,0,1,27.0,0,1,0,1,1,0,400,4.0,0,0,1,2,0,1,1,5,0,1,1,0,0,1995,6387.85397603534,1,0,0,0,0,0
5605,0,0,0,0,1,4,2,0,0,1,0.0,0,0,1,1,5,0,400,3.0,0,0,1,2,1,0,0,0,0,0,1,0,0,1995,69101.981954304,1,1,0,0,0,0
5606,0,0,1,0,1,5,2,0,1,0,40.0,0,0,1,1,1,0,400,4.0,0,0,1,2,0,1,0,7,0,0,1,0,0,1995,8839.11426212443,1,1,0,0,0,0
5607,0,0,1,1,0,10,1,0,1,0,26.0,0,1,0,0,0,0,400,1.0,0,0,1,2,0,1,1,4,0,1,1,0,0,1995,4692.86653521083,1,1,1,0,0,0
5608,0,0,0,1,0,5,2,0,1,0,37.0,0,1,0,1,1,0,400,4.0,0,0,1,2,0,1,0,6,0,1,0,0,0,1995,5227.57916347377,1,1,1,0,0,0
5609,0,1,1,0,0,5,3,0,1,0,66.0,0,0,1,1,2,0,400,2.0,0,0,1,2,0,1,0,7,0,1,1,0,0,1995,61132.4290985962,1,1,0,0,0,0
5610,0,0,0,1,0,5,4,0,1,0,45.0,0,0,1,1,1,0,400,2.0,0,0,1,2,0,1,1,7,0,0,1,0,0,1995,4614.03202594196,1,1,0,0,0,0
5611,0,0,0,0,1,6,2,0,1,0,51.0,0,0,1,1,1,0,400,4.0,0,0,1,2,0,1,1,6,0,1,0,0,0,1995,2714.29004930399,1,0,0,0,0,0
5612,0,0,1,1,0,6,2,0,1,0,45.0,0,1,0,1,2,0,400,2.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1995,66455.9215094879,1,1,0,0,0,1
5613,0,1,0,0,0,9,3,0,1,0,33.0,0,1,0,0,1,0,400,4.0,0,0,1,2,0,1,0,6,1,0,0,0,0,1995,3876.37663279463,1,1,1,0,0,0
5614,0,0,1,1,0,9,3,0,1,0,44.0,0,1,0,0,1,0,400,3.0,0,0,1,2,1,0,0,6,0,1,0,0,0,1995,13723.6470051452,1,1,1,0,0,0
5615,0,1,1,0,0,10,1,0,1,0,47.0,0,0,1,1,4,0,400,2.0,0,0,1,2,0,1,1,7,0,0,1,0,0,1995,66390.2336907541,1,1,0,0,0,0
5616,0,1,0,0,0,9,4,0,1,0,68.0,1,0,0,0,5,1,400,2.0,0,0,1,2,0,0,1,7,0,0,1,0,0,1995,99231.4662104134,1,1,0,0,0,0
5617,0,0,0,0,1,9,5,0,1,0,41.0,0,0,1,0,5,0,400,3.0,0,0,1,2,0,0,1,6,0,0,1,0,0,1995,62777.0588378396,1,1,1,0,0,0
5618,0,0,0,1,0,9,5,0,1,0,62.0,0,1,0,0,2,0,400,4.0,0,0,1,2,0,1,1,7,0,1,0,0,0,1995,10377.0828787425,1,1,1,0,0,0
5619,0,0,0,1,0,10,1,0,1,0,53.0,0,1,0,0,1,0,500,3.0,0,0,1,2,0,0,1,6,0,0,1,3,1,1995,1063.80404747474,1,1,1,0,0,0
5620,0,0,1,1,0,1,2,0,1,0,33.0,0,1,0,0,1,0,400,2.0,0,0,1,2,0,1,1,6,0,1,0,0,0,1995,6835.53016525234,1,1,0,0,0,0
5621,0,0,1,0,1,3,4,0,1,0,40.0,0,0,1,1,1,0,400,2.0,0,0,1,2,0,1,1,5,0,0,1,0,0,1995,7938.5600873647,1,1,0,0,0,0
5622,0,0,0,1,1,6,2,0,1,0,64.0,0,0,1,1,5,0,400,4.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1995,59263.7024344489,1,1,0,0,0,0
5623,0,0,0,1,0,4,3,0,1,0,47.0,0,0,1,1,2,0,400,1.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1995,53715.1386361499,1,1,1,0,0,0
5624,0,0,1,1,0,5,1,0,1,0,35.0,0,0,1,1,2,0,400,1.0,0,0,1,2,0,1,1,6,0,1,0,0,0,1995,69570.3694294365,1,1,0,0,0,0
5625,0,1,1,0,0,4,5,0,1,0,57.0,0,1,0,0,2,0,400,2.0,0,0,1,2,0,1,0,7,1,0,0,0,0,1995,54631.3845266328,1,1,0,0,0,0
5626,0,0,1,1,0,6,3,0,0,1,41.0,0,1,0,1,1,0,400,4.0,0,0,1,2,0,0,1,6,0,0,1,0,0,1995,3305.98490847821,1,1,0,0,0,0
5627,0,0,0,1,1,5,2,0,0,1,32.0,0,0,1,1,1,0,400,3.0,0,0,1,2,0,1,0,6,1,0,0,0,0,1995,2876.11265102375,1,0,0,0,0,0
5628,0,0,0,1,0,6,2,0,1,0,59.0,0,1,0,1,0,0,400,2.0,0,0,1,2,0,0,1,7,1,0,0,0,0,1995,5315.14779768608,1,1,0,0,0,0
5629,0,0,0,1,1,6,2,0,0,1,37.0,0,0,1,0,5,0,400,2.0,0,0,1,2,0,0,1,7,1,0,0,0,0,1995,57426.1489174543,1,1,0,0,0,0
5630,0,0,0,1,0,6,3,0,1,0,73.0,0,0,1,1,2,0,400,4.0,0,1,0,2,0,0,1,7,0,0,1,0,0,1995,9752.24142951728,1,1,0,0,0,0
5631,0,0,0,1,1,6,3,0,1,0,52.0,0,1,0,1,2,0,400,3.0,0,0,1,2,0,0,1,7,1,0,0,0,0,1995,2922.35731892594,0,1,0,0,0,0
5632,0,0,1,1,0,6,4,0,1,0,70.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,1,7,0,1,0,0,0,1995,8960.04326512298,1,1,0,0,0,0
5633,0,0,0,0,1,6,4,0,0,1,29.0,0,0,1,1,2,0,400,1.0,0,0,1,2,1,0,0,5,0,0,1,4,1,1995,81995.2899889665,1,1,0,0,0,0
5634,0,0,1,1,0,6,4,0,1,0,36.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1995,3188.997856986,1,1,0,0,0,0
5635,0,0,0,1,1,6,5,0,0,1,33.0,0,0,1,1,2,0,400,1.0,0,0,1,2,0,0,1,5,0,1,0,0,0,1995,8027.19227730757,1,1,0,0,0,0
5636,0,0,1,1,0,10,2,0,1,0,29.0,0,1,0,0,1,1,400,2.0,0,0,1,2,0,1,0,5,0,0,1,0,0,1995,1479.75742958096,1,1,0,0,0,0
5637,0,0,0,1,1,11,4,0,1,0,28.0,0,1,0,0,1,1,400,3.0,0,0,1,2,0,1,0,6,0,1,0,0,0,1995,4381.9650813805,1,1,0,0,0,0
5638,0,0,0,0,1,10,3,0,1,0,59.0,0,1,0,0,1,0,400,1.0,0,0,1,2,0,1,0,7,0,0,1,0,0,1995,5789.11101045378,1,1,1,0,0,0
5639,0,0,1,1,0,10,2,0,1,0,32.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,0,1,5,0,0,1,0,0,1995,6856.72904926081,1,0,1,0,0,0
5640,0,1,1,0,0,10,2,0,1,0,64.0,0,1,0,1,1,0,400,4.0,0,0,1,2,0,0,1,7,0,1,1,0,0,1995,1810.17215716504,1,1,0,1,0,0
5641,0,0,0,1,1,10,4,0,0,1,33.0,0,0,1,1,2,0,400,2.0,0,0,1,2,0,1,1,6,0,1,0,0,0,1995,70881.0584997802,1,1,0,0,0,0
5642,0,0,1,1,0,10,3,0,0,1,43.0,0,0,1,1,0,0,700,2.0,0,0,1,2,0,1,1,6,0,1,0,0,0,1995,1077.09500068863,1,0,0,0,0,0
5643,0,0,0,0,1,10,1,0,1,0,40.0,0,0,1,1,1,0,400,1.0,0,0,1,2,0,1,0,6,0,1,1,0,0,1995,5015.33016030941,1,1,0,0,0,0
5644,0,0,1,1,0,10,1,0,0,1,23.0,0,1,0,1,0,0,400,2.0,0,1,1,0,0,0,1,4,0,0,1,0,0,1995,5790.73446465997,1,1,0,0,0,0
5645,0,0,1,1,0,7,5,0,0,1,26.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1995,575.804346103211,1,1,0,0,0,0
5646,0,0,1,0,1,7,3,0,1,0,26.0,0,0,1,1,1,0,400,2.0,0,0,1,2,0,1,0,5,1,0,0,4,1,1995,7821.8355202366,1,1,1,0,0,0
5647,0,0,1,0,1,6,5,0,0,1,25.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,1,4,0,1,0,0,0,1995,2045.7190777478,1,1,0,0,0,1
5648,0,0,0,1,0,6,5,0,1,0,34.0,0,1,0,1,2,0,400,1.0,0,0,1,2,0,1,1,5,0,0,1,0,0,1995,69505.8257808158,1,1,0,0,0,0
5649,0,0,0,1,0,6,4,0,0,1,26.0,0,1,0,1,2,0,400,1.0,0,0,1,2,0,1,0,5,0,1,0,0,2,1995,51335.8290596568,1,1,0,0,0,1
5650,0,0,1,1,0,6,3,0,1,0,40.0,0,0,1,1,2,0,400,3.0,0,0,1,2,0,1,1,6,0,1,0,0,0,1995,11887.6107748874,1,0,0,0,0,0
5651,0,0,1,1,0,6,4,0,1,0,36.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,0,1,6,0,0,1,0,0,1995,4719.13341581072,1,1,1,0,1,0
5652,0,0,1,1,0,5,3,0,1,0,47.0,0,0,1,1,1,0,400,3.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1995,7518.59161056746,1,1,0,0,0,0
5653,0,0,0,1,0,5,4,0,1,0,74.0,0,0,1,1,1,0,400,3.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1995,6188.48508960402,1,1,0,0,0,0
5654,0,0,1,1,0,5,1,0,0,1,30.0,0,0,1,1,2,0,400,1.0,0,0,1,2,0,1,1,5,0,1,1,2,0,1995,76624.9708780308,1,1,0,0,0,0
5655,0,1,0,0,0,11,3,0,1,0,60.0,1,0,0,0,5,1,400,4.0,0,0,1,2,0,1,0,7,0,1,0,0,0,1995,74391.1530471736,1,1,0,0,0,0
5656,0,0,0,1,0,10,2,0,1,0,59.0,0,1,0,1,1,1,400,1.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1995,4209.21318245166,1,1,0,0,0,0
5657,0,0,0,1,1,4,3,0,0,1,44.0,0,0,1,1,1,0,400,1.0,0,0,1,2,0,1,1,5,0,0,1,0,0,1995,5054.19523630365,1,1,0,0,0,0
5658,0,0,0,0,1,4,3,0,0,1,28.0,0,0,1,1,5,0,400,4.0,0,0,1,2,0,0,1,4,0,0,1,0,0,1995,86532.6719965174,1,0,0,0,0,0
5659,0,0,1,0,0,10,1,0,0,1,30.0,0,1,0,0,1,1,400,3.0,0,0,1,2,0,1,1,6,0,1,0,0,0,1995,3536.79672385733,1,1,0,0,0,0
5660,0,0,1,1,0,4,2,0,1,0,42.0,0,0,1,1,2,0,400,2.0,0,0,1,2,0,1,1,6,0,1,0,0,0,1995,78038.2005736786,1,1,0,0,0,0
5661,0,0,0,1,0,6,1,0,1,0,60.0,0,0,1,1,1,0,400,3.0,0,0,1,2,0,1,0,7,0,1,1,4,1,1995,3058.80461760019,0,1,0,0,0,0
5662,0,0,0,1,0,4,2,0,1,0,47.0,0,1,0,1,2,0,400,4.0,0,0,1,2,0,1,0,7,0,1,0,0,0,1995,12004.1325720935,1,1,1,0,0,0
5663,0,0,0,1,1,3,4,0,0,1,32.0,0,0,1,1,1,0,400,2.0,0,0,1,2,0,1,0,4,0,0,1,0,0,1995,3791.44196819881,1,1,1,0,0,0
5664,0,0,1,1,0,3,3,0,1,0,71.0,0,1,0,0,0,0,400,1.0,0,0,1,2,0,0,1,7,0,1,0,0,0,1995,5201.18335441868,1,1,0,0,0,0
5665,0,0,1,1,0,2,4,0,1,0,34.0,0,1,0,1,1,0,400,4.0,0,0,1,2,1,0,0,6,1,0,0,0,0,1995,11176.5430408784,1,1,0,0,0,0
5666,0,0,1,0,1,2,3,0,1,0,66.0,0,1,0,0,1,0,400,3.0,0,0,1,2,0,1,1,7,0,0,1,0,0,1995,3315.19010421362,1,1,1,0,0,0
5667,0,0,0,0,1,2,3,0,1,0,58.0,0,1,0,0,5,0,400,3.0,0,0,1,2,0,0,1,7,0,1,0,0,0,1995,73450.6398447983,1,1,1,0,0,0
5668,0,0,0,0,1,11,2,0,1,0,32.0,0,0,1,1,1,0,400,1.0,0,0,1,2,0,0,1,5,0,0,1,0,0,1995,7126.5647271929,1,1,0,0,0,0
5669,0,0,1,1,0,11,2,0,1,0,55.0,0,1,0,1,1,0,400,4.0,0,0,1,2,0,1,1,7,0,1,1,0,0,1995,1592.36990150366,1,1,0,0,0,0
5670,0,0,0,1,1,10,2,0,0,1,29.0,0,1,0,1,1,0,400,4.0,0,0,1,2,0,1,0,6,0,1,1,0,0,1995,7797.01878309247,1,1,0,0,0,0
5671,0,0,0,0,1,10,1,0,1,0,29.0,0,0,1,1,1,0,400,1.0,0,0,1,2,1,0,0,3,0,0,1,0,0,1995,15349.0514263106,1,1,0,0,0,0
5672,0,0,0,1,0,10,1,0,0,1,33.0,0,1,0,0,1,0,400,3.0,0,0,1,2,0,1,1,5,0,1,1,0,0,1995,7190.63071999382,1,0,0,0,0,0
5673,0,0,1,0,1,10,2,0,1,0,39.0,0,1,0,0,5,0,400,1.0,0,0,1,2,0,1,0,6,0,1,1,0,0,1995,63533.8249568942,1,1,0,0,0,0
5674,0,0,0,1,0,9,4,0,1,0,48.0,0,1,0,1,0,0,400,4.0,0,0,1,2,0,0,1,6,1,0,0,0,0,1995,6590.40203303535,1,0,1,0,0,0
5675,0,0,0,1,0,10,2,0,1,0,36.0,0,0,1,1,1,0,400,2.0,0,0,1,2,0,1,1,6,0,1,0,0,0,1995,9195.6689726381,1,1,1,0,0,0
5676,0,0,0,1,0,9,1,0,1,0,36.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,1,6,0,1,1,4,1,1995,2977.75709670389,1,1,1,0,0,0
5677,0,0,0,1,1,8,3,0,1,0,53.0,0,0,1,1,2,0,400,1.0,0,0,1,2,0,1,1,7,0,1,0,0,0,1995,79076.2746754968,1,1,0,0,0,0
5678,0,0,0,1,0,10,1,0,0,1,26.0,0,0,1,1,1,1,400,3.0,0,0,1,2,0,1,1,3,0,1,0,0,0,1995,7381.44795720078,1,0,0,0,0,0
5679,0,0,0,1,1,8,1,0,0,1,29.0,0,1,0,1,1,0,400,1.0,0,0,1,2,0,1,1,5,0,0,1,0,0,1995,4191.31694249056,0,1,0,0,0,0
5680,0,0,0,1,0,9,1,0,1,0,45.0,0,1,0,0,1,0,400,1.0,0,0,1,2,0,0,1,5,0,0,1,0,0,1995,9471.05102164943,1,0,0,0,0,0
5681,0,0,1,0,0,10,1,0,0,1,22.0,0,1,0,1,2,0,400,4.0,0,0,1,2,0,1,1,4,0,1,0,0,0,1995,16196.7956072695,1,1,1,0,0,0
5682,0,0,0,1,0,7,2,0,0,1,24.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,1,0,4,0,1,0,0,0,1995,1916.43587444163,1,1,0,0,0,0
5683,0,0,1,0,1,7,1,0,1,0,54.0,0,1,0,1,5,0,400,1.0,0,0,1,2,0,0,1,7,0,0,1,0,0,1995,55309.9207350737,0,1,1,0,0,0
5684,0,0,0,0,1,6,3,0,1,0,44.0,0,0,1,1,1,0,400,4.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1995,2670.71161098707,1,1,0,0,0,0
5685,0,0,1,1,0,6,1,0,1,0,39.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,0,1,6,0,1,0,0,0,1995,4935.21976201727,0,1,0,0,0,0
5686,0,0,0,0,1,6,2,0,1,0,44.0,0,1,0,0,1,0,400,1.0,0,0,1,2,0,0,1,7,0,0,1,0,0,1995,5664.56206583011,1,1,0,0,0,0
5687,0,0,0,1,0,5,5,0,1,0,41.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,1,1,0,1,1,0,0,1995,9595.95393765957,1,0,0,0,0,0
5688,0,1,0,0,0,6,1,0,0,1,55.0,0,0,1,1,5,0,400,2.0,0,0,1,2,1,0,0,6,0,1,0,0,0,1995,84577.1347233716,1,1,0,0,0,0
5689,0,0,0,1,1,5,2,0,0,1,26.0,0,1,0,1,1,0,400,1.0,0,0,1,2,0,1,0,4,0,1,0,0,0,1995,5894.59468222722,1,0,0,0,0,0
5690,0,0,1,1,0,5,1,0,1,0,64.0,0,1,0,0,2,0,400,1.0,0,0,1,2,0,0,1,5,0,0,1,0,0,1995,5160.08469190022,1,1,0,0,0,0
5691,0,0,0,1,1,4,3,0,1,0,48.0,0,0,1,1,2,0,500,1.0,0,0,1,2,0,1,1,6,0,0,1,3,0,1995,62863.4907613815,1,0,0,0,0,0
5692,0,0,1,1,0,4,3,0,1,0,60.0,0,1,0,1,5,0,400,1.0,0,0,1,2,0,0,1,7,1,0,0,0,0,1995,57166.7609536884,1,1,0,0,0,0
5693,0,0,1,1,0,3,5,0,1,0,27.0,0,1,0,0,0,0,400,4.0,0,0,1,2,0,1,1,5,0,1,1,0,0,1995,5121.09849765564,1,1,0,0,0,0
5694,0,0,0,1,1,3,4,0,1,0,30.0,0,1,0,1,5,0,400,4.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1995,59747.5494391561,1,1,0,0,0,0
5695,0,0,1,1,0,3,3,0,0,1,42.0,1,0,0,0,3,0,400,1.0,0,0,1,2,1,0,0,6,0,1,1,0,0,1995,54340.8120323971,1,1,0,0,0,0
5696,0,0,0,1,0,3,2,0,1,0,26.0,0,1,0,0,1,0,400,4.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1995,3225.84053749867,1,1,0,0,0,0
5697,0,0,0,1,0,3,1,0,0,1,29.0,0,1,0,0,0,0,400,1.0,0,0,1,2,0,0,1,5,0,0,1,0,0,1995,4970.43879557495,1,0,0,0,0,0
5698,0,0,1,0,1,2,5,0,1,0,55.0,0,0,1,1,2,0,400,2.0,0,0,1,2,1,0,0,7,0,1,0,0,0,1995,61120.6023801334,1,1,1,0,0,0
5699,0,0,0,1,1,10,1,0,1,0,46.0,0,1,0,0,0,1,400,1.0,0,0,1,2,0,1,1,6,0,1,0,0,0,1995,3241.70225610438,0,1,0,0,0,0
5700,0,0,1,1,0,0,5,0,1,0,50.0,0,0,1,1,2,0,400,4.0,0,0,1,2,0,1,1,7,0,0,1,0,0,1995,19894.0286749697,1,1,0,0,0,0
5701,0,0,0,0,1,4,3,0,0,1,0.0,0,0,1,1,5,0,400,1.0,0,0,1,2,0,1,1,0,0,0,1,0,0,1995,62194.1232542729,0,1,0,1,0,0
5702,0,0,0,1,0,7,2,0,1,0,21.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,0,1,4,0,0,1,0,0,1995,1003.9308574209,0,1,0,0,0,0
5703,0,0,1,0,1,10,3,0,0,1,35.0,0,0,1,1,1,0,400,3.0,0,0,1,2,0,1,1,6,0,1,0,0,0,1995,1203.36165898769,1,1,0,0,0,0
5704,0,0,1,0,0,10,3,0,1,0,51.0,0,1,0,0,2,0,400,1.0,0,0,1,2,0,1,1,7,0,1,1,0,0,1995,50934.4072236475,1,1,1,0,0,0
5705,0,0,1,0,1,7,2,0,1,0,62.0,0,1,0,0,2,0,400,1.0,0,0,1,2,0,1,1,7,0,1,1,0,0,1995,79469.2200327267,1,1,0,0,0,0
5706,0,0,0,1,1,9,5,0,1,0,65.0,0,0,1,1,5,0,400,2.0,0,0,1,2,1,0,0,7,0,0,1,0,0,1995,73469.0114556155,1,1,0,0,0,0
5707,0,0,0,1,0,11,3,0,0,1,29.0,0,0,1,1,1,0,400,4.0,0,0,1,2,0,0,1,5,0,0,1,0,0,1995,1680.05813645407,1,1,0,0,0,0
5708,0,0,0,1,1,10,4,0,1,0,63.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,1,1,7,0,0,1,0,0,1995,5157.80952674855,1,1,0,0,0,0
5709,0,0,1,0,0,6,4,0,1,0,60.0,0,0,1,1,4,0,400,1.0,0,0,1,2,0,1,1,7,0,1,0,4,1,1995,84229.6179664219,0,1,0,0,0,0
5710,0,0,0,0,1,10,3,0,0,1,19.0,0,0,1,0,5,0,400,1.0,0,0,1,2,0,0,1,2,0,0,1,0,0,1995,50509.0165659769,1,1,1,0,0,0
5711,0,0,0,1,1,7,3,0,0,1,34.0,0,1,0,0,0,0,400,1.0,0,0,1,2,0,1,0,2,0,1,0,0,0,1995,827.576592057355,1,0,0,0,0,0
5712,0,0,0,1,1,8,1,0,1,0,53.0,0,0,1,1,2,0,400,2.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1995,51716.5707685485,1,0,0,0,0,0
5713,0,0,0,1,0,7,2,0,1,0,63.0,0,1,0,1,1,0,400,3.0,0,0,1,2,1,0,0,6,0,1,0,0,0,1995,27635.5987503155,1,1,1,0,0,0
5714,0,0,0,1,0,6,4,0,1,0,52.0,0,1,0,0,2,0,400,3.0,0,0,1,2,0,1,0,7,0,1,1,0,0,1995,13534.6250760106,1,1,0,0,0,0
5715,0,0,0,0,1,9,3,0,0,1,28.0,0,1,0,1,1,0,400,4.0,0,0,1,2,0,1,1,4,0,1,0,0,0,1995,3601.50438180036,1,0,0,0,0,0
5716,0,0,1,1,0,8,1,0,1,0,53.0,0,0,1,1,1,0,400,4.0,0,0,1,2,0,1,1,7,0,1,1,0,0,1995,9836.87765040778,1,1,0,0,0,0
5717,0,0,0,0,1,0,3,0,0,1,0.0,0,0,1,1,5,0,400,1.0,0,0,1,2,0,1,1,0,0,0,1,0,0,1995,51406.0007404176,1,1,0,0,0,0
5718,0,0,0,1,0,9,1,0,1,0,61.0,0,1,0,1,5,0,400,1.0,0,0,1,2,0,1,0,7,0,0,1,0,0,1995,85555.9162356059,1,1,0,0,0,0
5719,0,0,0,1,0,11,1,0,1,0,49.0,0,1,0,1,1,0,400,4.0,0,0,1,2,0,0,1,7,0,1,0,0,0,1995,890.249208184896,1,1,1,0,0,0
5720,0,0,0,1,0,0,2,0,1,0,54.0,0,1,0,1,1,0,400,4.0,0,0,1,2,0,1,1,6,0,1,0,0,0,1995,5341.58522779065,1,1,0,0,0,0
5721,0,0,0,1,0,1,3,0,0,1,24.0,0,1,0,0,1,0,400,1.0,0,0,1,2,0,0,1,4,0,0,1,0,0,1995,5086.02524379413,1,1,0,0,0,0
5722,0,0,0,1,0,2,3,0,1,0,68.0,0,1,0,0,0,0,400,1.0,0,0,1,2,0,0,1,7,1,0,0,0,0,1995,5383.50418269285,1,1,1,0,0,0
